customer_id,customer_name,customer_type,province,city,registration_date,monthly_shipping_budget
C098909,Busisiwe Maseko,Individual,KwaZulu-Natal,Durban,2025-01-20,162756.45
C098910,Sibusiso Moyo,Individual,KwaZulu-Natal,Richards Bay,2026-01-20,43012.31
C098911,Kagiso Mahlangu,Business,North West,Klerksdorp,2018-10-22,74476.98
C098912,Busisiwe Pillay,Individual,Eastern Cape,Mthatha,2022-05-22,6163.26
C098913,Sipho Mokoena,Individual,Eastern Cape,Grahamstown,2023-05-14,7885.01
C098914,Phumzile Mokoena,Individual,KwaZulu-Natal,Richards Bay,2024-11-21,5266.31
C098915,Kabelo Ndlovu,Individual,Gauteng,Pretoria,2020-06-05,9482.25
C098916,Karabo Mokoena,Individual,Limpopo,Tzaneen,2019-09-24,34186.25
C098917,Karabo Mabena,Enterprise,KwaZulu-Natal,Durban,2022-05-31,41777.29
C098918,Nomsa Mkhize,Individual,KwaZulu-Natal,Umhlanga,2023-09-30,20252.28
C098919,Kagiso Nkosi,Individual,KwaZulu-Natal,Umhlanga,2025-02-18,12153.99
C098920,Dumisani Jacobs,Individual,North West,Mahikeng,2023-08-30,3423.55
C098921,Nomsa Pillay,Individual,KwaZulu-Natal,Richards Bay,2022-11-02,7752.79
C098922,Kabelo Modise,Individual,Gauteng,Midrand,2024-08-01,4358.81
C098923,Sibusiso Nkosi,Individual,Eastern Cape,Gqeberha,2019-12-24,24579.56
C098924,Mpho Zulu,Individual,KwaZulu-Natal,Richards Bay,2019-02-11,36911.0
C098925,Kabelo Naidoo,Individual,KwaZulu-Natal,Umhlanga,2022-11-11,4325.32
C098926,Karabo Molefe,Individual,KwaZulu-Natal,Pietermaritzburg,2025-08-20,58661.85
C098927,Mandla Zulu,Individual,Western Cape,Cape Town,2020-08-28,34348.77
C098928,Nokuthula Pillay,Individual,Gauteng,Soweto,2025-12-15,8066.89
C098929,Thabo Maseko,Business,KwaZulu-Natal,Newcastle,2021-07-20,24899.7
C098930,Mpho Naidoo,Business,Western Cape,Paarl,2019-04-30,116237.65
C098931,Mpho Van Wyk,Individual,KwaZulu-Natal,Pietermaritzburg,2019-05-27,12254.23
C098932,Phumzile Mkhize,Enterprise,Gauteng,Centurion,2023-07-12,36078.8
C098933,Busisiwe Mkhize,Individual,Free State,Bloemfontein,2020-02-26,64856.53
C098934,Ayanda Jacobs,Individual,Free State,Welkom,2020-11-18,2108.15
C098935,Lindelwa Mabena,Individual,mpumalanga,Witbank,2021-10-27,139069.11
C098936,Sibusiso Mabena,Individual,Northern Cape,Kimberley,2025-03-02,1467.68
C098937,Kagiso Khumalo,Individual,Eastern Cape,Grahamstown,2024-06-08,15326.44
C098938,Phumzile Dlamini,Business,Limpopo,Polokwane,2018-05-21,237705.89
C098939,Lwazi Williams,Individual,Gauteng,Pretoria,2020-11-06,6223.88
C098940,Phumzile Nkosi,Individual,Gauteng,Sandton,2024-09-11,17571.27
C098941,Siyabonga Moyo,Individual,Gauteng,Sandton,2025-12-14,3540.09
C098942,Thabo Maseko,Individual,Eastern Cape,East London,2026-05-27,4928.21
C098943,Zanele Mthembu,Individual,Gauteng,Centurion,2018-09-14,146046.82
C098944,Nokuthula Jacobs,Individual,Gauteng,Johannesburg,2022-11-23,13710.83
C098945,Nokuthula Botha,Enterprise,Western Cape,Cape Town,2021-03-28,40017.69
C098946,Lindelwa Jacobs,Individual,Eastern Cape,Grahamstown,2024-05-14,4866.39
C098947,Lindelwa Adams,Enterprise,Western Cape,Worcester,2020-10-12,75622.38
C098948,Nokuthula Cele,Enterprise,Limpopo,Polokwane,2020-08-17,13528.43
C098949,Nomsa Pillay,Individual,Western Cape,Paarl,2024-12-20,14193.16
C098950,Precious Ngcobo,Individual,Gauteng,Sandton,2025-08-10,36564.64
C098951,Sibusiso Naidoo,Individual,Gauteng,Midrand,2025-07-03,31236.19
C098952,Dumisani Botha,Individual,Eastern Cape,Grahamstown,2019-07-05,65621.01
C098953,Amanda Ndlovu,Individual,Eastern Cape,East London,2021-02-26,18522.99
C098954,Siyabonga Modise,Business,Eastern Cape,Grahamstown,2025-05-21,4900.82
C098955,Sipho Modise,Individual,Western Cape,Stellenbosch,2019-05-04,11521.66
C098956,Siyabonga Khumalo,Individual,Eastern Cape,East London,2021-09-15,9544.89
C098957,Mandla Molefe,Individual,Western Cape,Worcester,2018-06-04,27126.83
C098958,Bongani Khumalo,Individual,North West,Potchefstroom,2021-08-02,379913.93
C098959,Nokuthula Williams,Business,Gauteng,Midrand,2023-12-06,22884.0
C098960,Zanele Ndlovu,Individual,Gauteng,Centurion,2022-01-12,45783.63
C098961,Karabo Molefe,Business,Free State,Welkom,2019-02-16,61631.51
C098962,Mpho Mokoena,Business,KwaZulu-Natal,Umhlanga,2025-07-07,18694.45
C098963,Themba Pillay,Individual,Gauteng,Sandton,2022-01-01,23906.08
C098964,Lerato Botha,Individual,KwaZulu-Natal,Durban,2025-08-10,1799.48
C098965,Sipho Mokoena,Individual,Gauteng,Soweto,2020-05-26,25850.61
C098966,Kabelo Mkhize,Business,Gauteng,Johannesburg,2019-03-21,18386.91
C098967,Lindelwa Van Wyk,Business,Gauteng,Johannesburg,2022-01-28,4653.33
C098968,Kagiso Ngcobo,Business,Gauteng,Pretoria,2022-01-13,43030.78
C098969,Bongani Khumalo,Individual,Limpopo,Tzaneen,2019-03-11,30811.07
C098970,Busisiwe Cele,Individual,KwaZulu-Natal,Richards Bay,2026-04-20,11366.46
C098971,Lindelwa Adams,Business,Gauteng,Pretoria,2023-01-05,5335.42
C098972,Sibusiso Van Wyk,Business,Eastern Cape,East London,2022-01-12,168726.4
C098973,Sibusiso Molefe,Business,Gauteng,Pretoria,2021-09-09,7865.61
C098974,Siyabonga Botha,Business,Western Cape,Stellenbosch,2021-11-26,5041.24
C098975,Busisiwe Mahlangu,Individual,Gauteng,Centurion,2024-04-05,67388.44
C098976,Bongani Williams,Individual,Gauteng,Sandton,2021-10-25,25862.32
C098977,Precious Pillay,Business,Northern Cape,Kuruman,2021-05-29,8519.56
C098978,Mandla Mokoena,Individual,KwaZulu-Natal,Durban,2019-05-23,41108.05
C098979,Themba Adams,Enterprise,Eastern Cape,Mthatha,2018-08-30,26500.29
C098980,Lerato Jacobs,Individual,Gauteng,Sandton,2021-04-05,11697.78
C098981,Mandla Van Wyk,Individual,Gauteng,Centurion,2022-10-10,47133.8
C098982,Lwazi Zulu,Individual,KwaZulu-Natal,Durban,2025-04-22,4092.49
C098983,Lerato Mthembu,Individual,KwaZulu-Natal,Richards Bay,2019-01-30,19574.77
C098984,Nandi Cele,Business,Free State,Welkom,2020-08-03,5991.53
C098985,Sipho Maseko,Individual,Western Cape,Worcester,2025-11-16,6267.66
C098986,Thabo Khumalo,Individual,Gauteng,Centurion,2022-12-06,67950.53
C098987,Lindelwa Nkosi,Individual,Gauteng,Johannesburg,2026-06-03,810.6
C098988,Karabo Cele,Business,Gauteng,Johannesburg,2026-01-08,2733.22
C098989,Nandi Van Wyk,Individual,KwaZulu-Natal,Newcastle,2026-05-25,334279.79
C098990,Lindelwa Modise,Individual,Gauteng,Pretoria,2020-06-23,39669.47
C098991,Thabo Moyo,Business,KwaZulu-Natal,Durban,2022-04-26,3369.33
C098992,Bongani Jacobs,Individual,Western Cape,Paarl,2018-12-17,10774.76
C098993,Kagiso Dlamini,Individual,KwaZulu-Natal,Durban,2018-12-01,9661.98
C098994,Amanda Dlamini,Business,Gauteng,Pretoria,2023-12-09,51238.84
C098995,Lwazi Moyo,Individual,North West,Rustenburg,2025-01-15,72778.43
C098996,Phumzile Van Wyk,Individual,Western Cape,Cape Town,2023-01-17,71053.43
C098997,Zanele Naidoo,Individual,Limpopo,Tzaneen,2023-08-21,42582.13
C098998,Siyabonga Pillay,Business,Eastern Cape,Gqeberha,2021-12-10,
C098999,Ayanda Zulu,Individual,Eastern Cape,Gqeberha,2019-05-22,12074.21
C099000,Karabo Ngcobo,Individual,Eastern Cape,Mthatha,2021-12-28,186470.01
C099001,Kagiso Botha,Individual,Eastern Cape,Gqeberha,2018-10-20,23804.34
C099002,Precious Ngcobo,Individual,Western Cape,Bellville,2022-09-20,10562.93
C099003,Lwazi Khumalo,Individual,Western Cape,Stellenbosch,2021-02-08,20942.54
C099004,Busisiwe Williams,Individual,Gauteng,Midrand,2021-01-03,5790.18
C099005,Bongani Mahlangu,Individual, Gauteng ,Midrand,2023-07-14,48705.94
C099006,Nandi Nkosi,Individual,Western Cape,George,2026-02-05,20287.02
C099007,Busisiwe Mahlangu,Individual,Mpumalanga,Mbombela,2022-08-31,9224.44
C099008,Lwazi Sithole,Business,Western Cape,Stellenbosch,2023-04-21,30196.0
C099009,Karabo Adams,Business,Gauteng,Midrand,2026-05-27,123552.78
C099010,Thabo Williams,Business,Free State,Kroonstad,2018-01-06,15064.57
C099011,Lwazi Williams,Individual,Western Cape,George,2020-08-27,22240.85
C099012,Themba Maseko,Individual,Gauteng,Johannesburg,2026-05-14,41200.11
C099013,Nomsa Nkosi,Individual,Gauteng,Pretoria,2023-10-27,36431.8
C099014,Mpho Van Wyk,Individual,KwaZulu-Natal,Pietermaritzburg,2024-01-24,10799.96
C099015,Bongani Jacobs,Individual,Western Cape,Stellenbosch,2020-09-23,33045.86
C099016,Precious Naidoo,Individual,Western Cape,Cape Town,2025-08-21,13941.22
C099017,Sibusiso Mthembu,Business,Gauteng,Midrand,2026-01-13,10691.12
C099018,Mandla Van Wyk,Business,Eastern Cape,East London,2020-07-14,17032.41
C099019,Themba Modise,Business,Gauteng,Centurion,2018-11-16,12931.0
C099020,Zanele Adams,Individual,Western Cape,Cape Town,2023-05-05,1682.72
C099021,Themba Nkosi,Individual,Western Cape,Cape Town,2021-04-03,7090.69
C099022,Sibusiso Botha,Business,Eastern Cape,Gqeberha,2025-07-11,1948.8
C099023,Lerato Moyo,Individual,KwaZulu-Natal,Umhlanga,2022-10-29,4862.36
C099024,Precious Nkosi,Enterprise,KwaZulu-Natal,Umhlanga,2020-12-04,51494.38
C099025,Zanele Mabena,Individual,Limpopo,Tzaneen,2020-09-20,2829.02
C099026,Themba Ndlovu,Business,Limpopo,Thohoyandou,2021-04-25,4774.48
C099027,Themba Van Wyk,Individual,KwaZulu-Natal,Richards Bay,2023-08-04,73986.97
C099028,Lwazi Moyo,Business,Gauteng,Pretoria,2026-06-22,34466.52
C099029,Precious Cele,Business,Eastern Cape,Grahamstown,2021-05-17,5581.91
C099030,Kagiso Adams,Enterprise,Free State,Bloemfontein,2020-06-19,987.03
C099031,Lwazi Modise,Individual,Mpumalanga,Middelburg,2024-03-06,35856.59
C099032,Thabo Van Wyk,Individual,Limpopo,Polokwane,2025-03-29,80690.36
C099033,Ayanda Ndlovu,Individual,North West,Mahikeng,2018-06-21,4912.14
C099034,Themba Pillay,Business,Gauteng,Soweto,2018-07-06,6312.78
C099035,Lindelwa Nkosi,Individual,Western Cape,Cape Town,2022-06-12,32442.73
C099036,Karabo Mahlangu,Individual,Western Cape,Bellville,2024-03-01,36634.98
C099037,Amanda Pillay,Individual,Gauteng,Centurion,2024-11-21,22963.92
C099038,Precious Cele,Individual,Limpopo,Thohoyandou,2023-10-20,128844.89
C099039,Nokuthula Dlamini,Individual,Western Cape,Cape Town,2020-07-02,13590.03
C099040,Dumisani Jacobs,Individual,Western Cape,Bellville,2020-05-21,3349.2
C099041,Thabo Modise,Individual,Mpumalanga,Witbank,2020-12-20,2316.75
C099042,Nomsa Naidoo,Business,Gauteng,Midrand,2022-12-16,3931.22
C099043,Zanele Adams,Individual,Gauteng,Pretoria,2018-12-13,2435.39
C099044,Precious Dlamini,Individual,Limpopo,Thohoyandou,2024-12-17,56989.56
C099045,Mpho Ndlovu,Individual,KwaZulu-Natal,Umhlanga,2025-03-27,33717.96
C099046,Nandi Pillay,Business,Northern Cape,Upington,2021-10-04,49173.22
C099047,Lerato Modise,Individual,KwaZulu-Natal,Newcastle,2023-04-25,5970.37
C099048,Kabelo Ngcobo,Business,Western Cape,Cape Town,2025-10-14,14360.57
C099049,Amanda Mthembu,Individual,Limpopo,Thohoyandou,2022-10-20,5409.72
C099050,Ayanda Botha,Individual,Gauteng,Johannesburg,2021-06-30,22881.05
C099051,Bongani Zulu,Individual,Western Cape,Bellville,2025-02-04,146075.91
C099052,Busisiwe Van Wyk,Individual,KwaZulu-Natal,Newcastle,2018-05-12,17270.59
C099053,Precious Williams,Business,Gauteng,Johannesburg,2019-08-30,15589.46
C099054,Bongani Jacobs,Business,Limpopo,Tzaneen,2022-04-28,16355.33
C099055,Busisiwe Ndlovu,Individual,Free State,Kroonstad,2021-11-28,57760.9
C099056,Kabelo Sithole,Individual,KwaZulu-Natal,Pietermaritzburg,2019-10-27,84875.02
C099057,Busisiwe Dlamini,Individual,Gauteng,Johannesburg,2022-09-18,9208.53
C099058,Busisiwe Williams,Individual,Mpumalanga,Mbombela,2018-10-16,23706.44
C099059,Lwazi Botha,Individual,Gauteng,Johannesburg,2020-10-21,13570.33
C099060,Precious Modise,Business,Western Cape,Cape Town,2019-01-07,4974.21
C099061,Karabo Mahlangu,Individual,KwaZulu-Natal,Umhlanga,2024-05-26,9169.47
C099062,Kagiso Mokoena,Enterprise,Eastern Cape,Mthatha,2021-09-23,20310.72
C099063,Themba Williams,Business,Gauteng,Midrand,2025-12-24,29416.05
C099064,Lindelwa Botha,Individual,KwaZulu-Natal,Richards Bay,2022-05-25,477341.08
C099065,Mpho Moyo,Business,North West,Mahikeng,2023-12-31,23033.06
C099066,Thabo Ndlovu,Individual,Gauteng,Sandton,2022-03-23,30389.59
C099067,Nandi Dlamini,Business,Gauteng,Sandton,2025-10-05,18617.07
C099068,Lwazi Molefe,Individual,North West,Rustenburg,2021-04-14,17008.19
C099069,Kabelo Khumalo,Individual,Eastern Cape,Gqeberha,2018-05-16,17977.44
C099070,Mpho Maseko,Individual,Western Cape,Worcester,2019-09-02,3531.69
C099071,Kabelo Molefe,Enterprise,Limpopo,Tzaneen,2025-01-20,2289.9
C099072,Bongani Ndlovu,Individual,KwaZulu-Natal,Pietermaritzburg,2022-06-08,13135.72
C099073,Lindelwa Molefe,Individual,Western Cape,Stellenbosch,2022-09-29,1412.58
C099074,Kagiso Mthembu,Business,KwaZulu-Natal,Durban,2018-05-23,7107.02
C099075,Thabo Molefe,Individual,Limpopo,Tzaneen,2022-01-09,6817.13
C099076,Kabelo Molefe,Individual,Gauteng,Centurion,2018-02-23,6468.96
C099077,Precious Mthembu,Individual,Gauteng,Midrand,2025-11-21,9338.56
C099078,Kagiso Mkhize,Individual,KwaZulu-Natal,Umhlanga,2025-05-03,15990.96
C099079,Lwazi Maseko,Individual, Gauteng ,Centurion,2019-12-13,19255.58
C099080,Ayanda Mkhize,Individual,Mpumalanga,Nelspruit,2025-11-07,837.13
C099081,Thabo Mahlangu,Individual,Limpopo,Thohoyandou,2025-02-27,92668.31
C099082,Busisiwe Ngcobo,Business,Western Cape,Worcester,2019-06-01,7680.86
C099083,Nandi Van Wyk,Enterprise,Mpumalanga,Witbank,2020-05-04,17310.65
C099084,Bongani Modise,Individual,Eastern Cape,Grahamstown,2025-02-26,26277.94
C099085,Dumisani Cele,Individual,KwaZulu-Natal,Newcastle,2021-06-09,14581.22
C099086,Karabo Ndlovu,Individual,Western Cape,Stellenbosch,2024-01-28,2410.31
C099087,Siyabonga Adams,Individual,KwaZulu-Natal,Umhlanga,2019-09-10,47008.25
C099088,Tshepo Maseko,Individual,Mpumalanga,Witbank,2025-04-15,10157.03
C099089,Ayanda Sithole,Business, Gauteng ,Soweto,2024-04-13,9209.79
C099090,Karabo Dlamini,Enterprise,North West,Potchefstroom,2026-02-22,55647.16
C099091,Kabelo Moyo,Individual,Gauteng,Midrand,2022-04-15,25475.57
C099092,Dumisani Ndlovu,Enterprise,Gauteng,Pretoria,2018-02-01,21240.46
C099093,Lerato Williams,Individual,Gauteng,Soweto,2019-12-08,104646.64
C099094,Thabo Mthembu,Individual,Gauteng,Centurion,2022-10-19,32157.11
C099095,Dumisani Sithole,Business,KwaZulu-Natal,Umhlanga,2024-05-27,25034.94
C099096,Amanda Botha,Individual,KwaZulu-Natal,Durban,2023-10-19,16945.95
C099097,Thabo Mthembu,Individual,Western Cape,Cape Town,2024-08-12,69477.46
C099098,Nokuthula Mabena,Business,Eastern Cape,Grahamstown,2018-01-14,37632.35
C099099,Phumzile Dlamini,Individual,Gauteng,Centurion,2020-08-06,69196.51
C099100,Lwazi Mkhize,Individual,Western Cape,Worcester,2020-07-29,33643.26
C099101,Mpho Mokoena,Individual,Mpumalanga,Mbombela,2018-03-14,15447.29
C099102,Siyabonga Cele,Individual,Free State,Welkom,2025-11-18,11458.23
C099103,Nandi Molefe,Individual,Western Cape,Worcester,2018-06-08,12016.25
C099104,Sipho Mabena,Individual,Western Cape,Worcester,2022-12-14,10755.09
C099105,Lindelwa Van Wyk,Business,Free State,Welkom,2022-08-15,7906.93
C099106,Busisiwe Mthembu,Business,Western Cape,George,2026-05-09,1725.59
C099107,Lwazi Pillay,Individual,Western Cape,George,2020-04-03,133392.64
C099108,Sibusiso Maseko,Individual,Mpumalanga,Middelburg,2018-12-03,12917.03
C099109,Precious Van Wyk,Individual,Gauteng,Centurion,2023-09-11,16315.72
C099110,Mpho Mkhize,Individual,Western Cape,Worcester,2020-02-25,30242.8
C099111,Lerato Mkhize,Individual,Gauteng,Pretoria,2019-09-18,66391.6
C099112,Karabo Ngcobo,Individual,Gauteng,Pretoria,2018-10-18,6204.56
C099113,Nandi Modise,Business,Gauteng,,2022-02-14,2326.06
C099114,Bongani Cele,Business,Limpopo,Thohoyandou,2023-05-30,513.25
C099115,Nandi Mabena,Business,Gauteng,Pretoria,2018-06-20,10423.11
C099116,Ayanda Moyo,Individual,KwaZulu-Natal,Durban,2021-06-21,103305.09
C099117,Busisiwe Van Wyk,Individual,KwaZulu-Natal,Umhlanga,2018-02-28,4694.29
C099118,Tshepo Adams,Individual,KwaZulu-Natal,Umhlanga,2020-03-22,37716.69
C099119,Themba Van Wyk,Individual,Western Cape,Bellville,2025-07-16,65820.46
C099120,Themba Adams,Business,Free State,,2023-03-01,25525.47
C099121,Lindelwa Sithole,Individual,Limpopo,Thohoyandou,2023-10-25,114003.04
C099122,Lerato Van Wyk,Enterprise,Gauteng,Midrand,2020-11-26,11939.72
C099123,Amanda Moyo,Individual,Gauteng,Centurion,2021-06-25,5997.58
C099124,Mandla Modise,Individual,Limpopo,Thohoyandou,2024-09-23,72916.07
C099125,Nomsa Mahlangu,Individual,Eastern Cape,Grahamstown,2021-06-18,5128.98
C099126,Dumisani Mokoena,Business,Western Cape,Paarl,2023-05-04,2188.41
C099127,Precious Williams,Individual,Limpopo,Tzaneen,2019-07-17,45119.94
C099128,Sibusiso Maseko,Business,Limpopo,Polokwane,2023-01-30,5287.21
C099129,Nandi Dlamini,Individual,Eastern Cape,Mthatha,2024-03-24,7939.3
C099130,Dumisani Maseko,Individual,KwaZulu-Natal,Richards Bay,2018-12-02,3108.39
C099131,Busisiwe Zulu,Individual,North West,Klerksdorp,2025-09-03,24007.88
C099132,Dumisani Maseko,Business,Free State,Kroonstad,2024-09-29,1493.62
C099133,Lindelwa Moyo,Individual,Eastern Cape,Mthatha,2022-12-19,84766.88
C099134,Precious Mkhize,Business,Gauteng,Johannesburg,2025-12-19,18700.18
C099135,Thabo Ndlovu,Individual,KwaZulu-Natal,Newcastle,2018-09-19,78254.01
C099136,Phumzile Khumalo,Individual,Northern Cape,Upington,2022-02-02,3937.64
C099137,Mpho Moyo,Individual,Free State,Bloemfontein,2020-05-26,20103.99
C099138,Amanda Jacobs,Enterprise,eastern cape,Grahamstown,2020-05-10,222711.34
C099139,Nomsa Mahlangu,Individual,Western Cape,Bellville,2025-01-14,19262.01
C099140,Mandla Adams,Individual,Gauteng,Sandton,2020-04-24,382939.6
C099141,Thabo Cele,Individual,Western Cape,George,2021-11-19,6967.58
C099142,Nomsa Ndlovu,Business,Western Cape,Stellenbosch,2025-07-06,9693.34
C099143,Nandi Maseko,Individual,Eastern Cape,Mthatha,2024-07-10,7052.94
C099144,Amanda Van Wyk,Individual,Western Cape,Worcester,2020-06-13,26955.03
C099145,Dumisani Nkosi,Individual,Gauteng,Midrand,2019-04-08,111699.34
C099146,Mpho Adams,Business,Western Cape,Stellenbosch,2023-05-28,25854.99
C099147,Kagiso Maseko,Business,Gauteng,Sandton,2020-08-20,3995.03
C099148,Siyabonga Khumalo,Business,Western Cape,Bellville,2022-10-24,21099.59
C099149,Kabelo Nkosi,Individual,Western Cape,Stellenbosch,2021-05-15,481317.5
C099150,Mpho Zulu,Enterprise,Mpumalanga,Mbombela,2023-09-11,9083.69
C099151,Sipho Molefe,Individual,Northern Cape,Upington,2019-05-26,15753.4
C099152,Amanda Jacobs,Individual,KwaZulu-Natal,Richards Bay,2024-11-09,7529.26
C099153,Thabo Moyo,Individual,Gauteng,Johannesburg,2025-06-18,5082.62
C099154,Kabelo Dlamini,Individual,Gauteng,Soweto,2025-08-26,27688.56
C099155,Bongani Khumalo,Business,Gauteng,Midrand,2021-02-13,13631.15
C099156,Themba Jacobs,Individual,Gauteng,Pretoria,2020-04-23,13595.57
C099157,Themba Maseko,Individual,Gauteng,Pretoria,2020-06-07,45263.28
C099158,Bongani Cele,Individual,Gauteng,Johannesburg,2020-11-21,8574.44
C099159,Thabo Zulu,Enterprise,Eastern Cape,Mthatha,2018-01-09,6074.24
C099160,Nomsa Adams,Individual,Gauteng,Pretoria,2022-04-16,6044.69
C099161,Sibusiso Mokoena,Business,WESTERN CAPE,Cape Town,2018-01-25,11425.07
C099162,Mpho Modise,Business,Gauteng,Centurion,2020-01-09,7335.63
C099163,Mandla Sithole,Business,Limpopo,Tzaneen,2021-05-08,64686.76
C099164,Dumisani Modise,Individual,Gauteng,Sandton,2024-08-04,106276.03
C099165,Mpho Pillay,Individual,Western Cape,George,2022-09-02,44518.87
C099166,Siyabonga Pillay,Individual,Gauteng,Pretoria,2019-04-16,15895.98
C099167,Themba Zulu,Enterprise,Eastern Cape,East London,2022-11-03,34671.51
C099168,Amanda Moyo,Enterprise,Gauteng,Midrand,2025-10-26,59736.94
C099169,Amanda Molefe,Business,Gauteng,Johannesburg,2025-08-02,440569.98
C099170,Mandla Zulu,Individual,Western Cape,Bellville,2021-08-22,3703.92
C099171,Dumisani Khumalo,Individual,Free State,,2023-01-26,8746.06
C099172,Kagiso Modise,Individual,Western Cape,George,2025-08-01,24692.0
C099173,Phumzile Ndlovu,Business,Gauteng,Johannesburg,2022-05-09,7123.93
C099174,Precious Ngcobo,Enterprise,Western Cape,Stellenbosch,2022-12-08,43170.72
C099175,Lerato Cele,Individual,Western Cape,Stellenbosch,2023-12-18,63263.1
C099176,Sibusiso Maseko,Individual,Gauteng,Sandton,2019-02-14,59592.51
C099177,Lindelwa Sithole,Individual,Western Cape,Stellenbosch,2023-02-01,136859.7
C099178,Thabo Pillay,Business,Gauteng,Johannesburg,2020-10-18,57079.86
C099179,Mandla Mthembu,Business,Gauteng,Pretoria,2019-03-18,74427.17
C099180,Mandla Williams,Business,Western Cape,George,2022-11-06,505477.53
C099181,Mpho Mkhize,Business,Eastern Cape,Mthatha,2020-08-17,27739.87
C099182,Nokuthula Pillay,Individual,Gauteng,Johannesburg,2018-02-22,48842.62
C099183,Amanda Ngcobo,Individual,Limpopo,Polokwane,2020-03-04,11635.96
C099184,Sibusiso Maseko,Individual,Western Cape,Stellenbosch,2020-08-29,26737.54
C099185,Phumzile Moyo,Individual,Free State,Bloemfontein,2022-05-03,4586.57
C099186,Themba Maseko,Individual,Gauteng,Pretoria,2020-11-07,49204.82
C099187,Precious Nkosi,Individual,Western Cape,Cape Town,2018-06-22,31073.97
C099188,Kagiso Mokoena,Individual,KwaZulu-Natal,Richards Bay,2018-03-29,53101.87
C099189,Dumisani Moyo,Individual,KwaZulu-Natal,Umhlanga,2019-08-09,4537.61
C099190,Karabo Mabena,Business,Western Cape,Paarl,2019-06-11,4214.35
C099191,Themba Jacobs,Individual,Western Cape,Worcester,2023-07-05,7331.58
C099192,Karabo Cele,Individual,Mpumalanga,Nelspruit,2024-06-11,14998.12
C099193,Siyabonga Nkosi,Business,North West,Rustenburg,2020-01-03,34096.45
C099194,Ayanda Molefe,Individual,North West,Potchefstroom,2024-09-17,19360.5
C099195,Busisiwe Williams,Individual,Western Cape,Paarl,2019-07-10,37423.63
C099196,Lindelwa Molefe,Business,Western Cape,Cape Town,2020-01-22,3683.23
C099197,Ayanda Jacobs,Individual,Gauteng,Centurion,2024-03-08,6638.46
C099198,Siyabonga Moyo,Individual,Gauteng,Sandton,2026-01-26,53620.74
C099199,Thabo Mokoena,Individual,Eastern Cape,East London,2024-09-23,17119.61
C099200,Thabo Botha,Individual,Gauteng,Soweto,2023-06-01,164960.72
C099201,Zanele Mthembu,Business,Free State,Kroonstad,2024-12-27,7139.09
C099202,Tshepo Sithole,Individual,Eastern Cape,Grahamstown,2019-03-06,2754.4
C099203,Sipho Dlamini,Individual,Western Cape,Cape Town,2018-03-07,41727.08
C099204,Bongani Mokoena,Individual,KwaZulu-Natal,Pietermaritzburg,2021-01-07,5720.4
C099205,Ayanda Pillay,Business,Gauteng,Soweto,2021-05-19,23866.11
C099206,Kabelo Mahlangu,Individual,Gauteng,Centurion,2022-01-05,42719.56
C099207,Siyabonga Maseko,Individual,Western Cape,George,2026-01-24,7320.96
C099208,Phumzile Zulu,Business,Eastern Cape,Grahamstown,2021-02-23,71887.6
C099209,Zanele Mkhize,Business,Eastern Cape,East London,2019-03-12,9542.48
C099210,Kagiso Van Wyk,Individual,Western Cape,Stellenbosch,2024-10-22,14745.97
C099211,Sibusiso Van Wyk,Business,Gauteng,Centurion,2019-12-06,2243.92
C099212,Zanele Zulu,Individual,Gauteng,Midrand,2024-09-07,7234.16
C099213,Busisiwe Modise,Individual,Gauteng,Sandton,2020-09-09,16663.77
C099214,Phumzile Naidoo,Individual,Eastern Cape,East London,2022-12-22,49120.31
C099215,Nokuthula Ngcobo,Individual,Mpumalanga,Witbank,2019-03-31,966.51
C099216,Lwazi Maseko,Individual,Mpumalanga,Nelspruit,2024-05-18,29459.88
C099217,Nandi Van Wyk,Individual,KwaZulu-Natal,Umhlanga,2021-11-14,5853.44
C099218,Themba Naidoo,Enterprise,Eastern Cape,Mthatha,2025-08-07,33870.35
C099219,Siyabonga Mthembu,Individual,Eastern Cape,Gqeberha,2022-11-16,500.0
C099220,Sibusiso Modise,Individual,Free State,Bloemfontein,2022-03-18,2024.41
C099221,Lerato Ngcobo,Individual,KwaZulu-Natal,Durban,2019-04-21,42255.31
C099222,Nomsa Dlamini,Individual,Gauteng,Pretoria,2021-12-22,7315.36
C099223,Zanele Naidoo,Individual,Eastern Cape,Gqeberha,2018-08-08,3384.71
C099224,Kabelo Modise,Individual,Gauteng,Johannesburg,2018-07-26,15070.37
C099225,Lindelwa Zulu,Individual,Western Cape,Bellville,2023-12-01,65746.29
C099226,Lwazi Modise,Individual,Western Cape,Worcester,2026-03-09,44288.12
C099227,Kagiso Molefe,Business,Eastern Cape,East London,2020-04-14,23341.69
C099228,Amanda Mabena,Individual,Western Cape,Worcester,2019-12-19,17889.63
C099229,Lwazi Khumalo,Individual,Gauteng,Soweto,2020-09-18,43326.26
C099230,Siyabonga Van Wyk,Individual,Gauteng,Centurion,2020-12-07,12974.01
C099231,Karabo Ngcobo,Individual,Gauteng,Midrand,2019-02-18,25458.82
C099232,Karabo Modise,Individual,Gauteng,Soweto,2021-02-17,8389.28
C099233,Nomsa Sithole,Business,KwaZulu-Natal,Umhlanga,2019-11-06,6604.54
C099234,Sipho Modise,Business,Mpumalanga,Witbank,2021-12-05,9674.4
