,customer_id,customer_name,customer_type,province,city,registration_date,monthly_shipping_budget
80646,C080647,Precious Jacobs,Business,Free State,Bloemfontein,2021-11-18,21288.85
80647,C080648,Sibusiso Van Wyk,Individual,Gauteng,Soweto,2021-05-29,7056.26
80648,C080649,Sipho Mahlangu,Individual,Free State,Kroonstad,2018-03-14,23287.02
80649,C080650,Siyabonga Mkhize,Individual,Mpumalanga,Witbank,2019-08-06,4028.23
80650,C080651,Ayanda Cele,Individual,Gauteng,Pretoria,2021-01-01,30167.11
80651,C080652,Ayanda Cele,Individual,Eastern Cape,East London,2018-05-13,1955.9
80652,C080653,Lwazi Pillay,Individual,Northern Cape,Upington,2021-03-07,84855.59
80653,C080654,Precious Nkosi,Individual,Gauteng,Midrand,2022-11-25,6541.76
80654,C080655,Nokuthula Zulu,Individual,Gauteng,Pretoria,2025-11-21,7058.4
80655,C080656,Siyabonga Jacobs,Individual,Western Cape,George,2026-05-12,4613.07
80656,C080657,Siyabonga Mthembu,Individual,Free State,Kroonstad,2019-09-23,5304.61
80657,C080658,Ayanda Cele,Individual,Eastern Cape,Grahamstown,2020-11-13,15651.31
80658,C080659,Karabo Adams,Business,Gauteng,Pretoria,2019-01-09,30047.82
80659,C080660,Sibusiso Mthembu,Individual,Northern Cape,Kimberley,2021-05-27,4327.32
80660,C080661,Precious Nkosi,Individual,Gauteng,Johannesburg,2022-12-06,14477.61
80661,C080662,Tshepo Botha,Individual,Northern Cape,Kuruman,2021-11-01,2754.04
80662,C080663,Ayanda Mabena,Individual,Gauteng,Sandton,2025-12-20,4130.5
80663,C080664,Sibusiso Jacobs,Business,Limpopo,Thohoyandou,2024-11-27,24439.15
80664,C080665,Zanele Van Wyk,Individual,Northern Cape,Kimberley,2020-07-28,5400.43
80665,C080666,Nokuthula Williams,Individual,Western Cape,Cape Town,2020-08-14,13698.53
80666,C080667,Dumisani Mahlangu,Individual,Eastern Cape,East London,2025-07-18,121243.33
80667,C080668,Phumzile Molefe,Individual,Gauteng,Soweto,2019-11-19,70864.07
80668,C080669,Busisiwe Pillay,Business,Gauteng,Centurion,2020-04-18,20982.9
80669,C080670,Karabo Zulu,Business,Eastern Cape,Gqeberha,2019-05-25,22968.87
80670,C080671,Lindelwa Nkosi,Individual,Eastern Cape,Mthatha,2022-07-25,48354.52
80671,C080672,Amanda Zulu,Business,North West,Potchefstroom,2022-01-06,1361.66
80672,C080673,Karabo Cele,Business,Limpopo,Tzaneen,2021-02-12,33870.46
80673,C080674,Kabelo Khumalo,Individual,Kwazulu-Natal,Pietermaritzburg,2021-09-29,178226.05
80674,C080675,Zanele Molefe,Individual,Free State,Kroonstad,2025-08-28,18521.5
80675,C080676,Lindelwa Maseko,Individual,Kwazulu-Natal,Pietermaritzburg,2021-01-19,10363.89
80676,C080677,Tshepo Maseko,Individual,Limpopo,Thohoyandou,2025-05-31,244060.62
80677,C080678,Amanda Mahlangu,Business,Western Cape,George,2019-11-16,13759.29
80678,C080679,Phumzile Ndlovu,Enterprise,Gauteng,Midrand,2025-03-01,16931.29
80679,C080680,Sipho Zulu,Individual,Western Cape,Bellville,2022-03-11,12716.61
80680,C080681,Nokuthula Ngcobo,Individual,Gauteng,Pretoria,2019-08-27,6285.94
80681,C080682,Mandla Cele,Business,Gauteng,Soweto,2018-11-22,297349.86
80682,C080683,Nokuthula Sithole,Individual,Gauteng,Pretoria,2020-11-06,69705.51
80683,C080684,Lwazi Modise,Individual,Western Cape,Cape Town,2024-06-05,205732.28
80684,C080685,Kagiso Botha,Individual,Gauteng,Johannesburg,2021-01-04,3106.11
80685,C080686,Lerato Mahlangu,Individual,North West,Mahikeng,2018-03-23,62029.31
80686,C080687,Lerato Moyo,Individual,Limpopo,Thohoyandou,2020-05-02,1432.49
80687,C080688,Kagiso Modise,Individual,North West,Mahikeng,2024-01-19,102834.3
80688,C080689,Dumisani Mahlangu,Individual,Western Cape,Cape Town,2026-01-29,4917.46
80689,C080690,Mpho Modise,Individual,Kwazulu-Natal,Richards Bay,2024-03-20,6776.15
80690,C080691,Amanda Modise,Individual,Gauteng,Centurion,2022-05-21,25452.92
80691,C080692,Lerato Zulu,Individual,Mpumalanga,Middelburg,2026-06-22,27265.53
80692,C080693,Lerato Zulu,Individual,Gauteng,Soweto,2018-08-20,16486.65
80693,C080694,Tshepo Naidoo,Business,Gauteng,Pretoria,2025-02-21,3881.55
80694,C080695,Lwazi Botha,Individual,Free State,Bloemfontein,2018-05-23,180111.43
80695,C080696,Sipho Pillay,Business,Western Cape,Bellville,2021-02-13,3839.12
80696,C080697,Kabelo Naidoo,Individual,Limpopo,Tzaneen,2021-10-02,24527.53
80697,C080698,Kabelo Nkosi,Individual,Western Cape,Paarl,2022-03-17,1438.48
80698,C080699,Thabo Adams,Business,Free State,Kroonstad,2018-05-12,3531.87
80699,C080700,Dumisani Moyo,Individual,Western Cape,George,2026-04-03,50370.45
80700,C080701,Thabo Botha,Individual,Limpopo,Polokwane,2020-08-07,46654.66
80701,C080702,Siyabonga Naidoo,Individual,Gauteng,Midrand,2021-07-09,19037.4
80702,C080703,Amanda Ndlovu,Business,North West,Rustenburg,2026-05-16,6519.53
80703,C080704,Nandi Adams,Individual,Kwazulu-Natal,Durban,2022-08-06,23066.6
80704,C080705,Nomsa Mkhize,Business,Limpopo,Tzaneen,2020-01-02,11792.31
80705,C080706,Kagiso Jacobs,Individual,Eastern Cape,Gqeberha,2024-07-07,6196.89
80706,C080707,Kabelo Jacobs,Individual,North West,Mahikeng,2019-07-13,48948.99
80707,C080708,Thabo Molefe,Individual,Mpumalanga,Mbombela,2022-05-23,9725.21
80708,C080709,Nokuthula Mkhize,Business,Gauteng,Midrand,2021-05-29,10420.29
80709,C080710,Tshepo Naidoo,Business,Gauteng,Soweto,2019-08-06,47880.91
80710,C080711,Dumisani Mabena,Individual,Western Cape,Worcester,2020-05-13,52435.97
80711,C080712,Lwazi Van Wyk,Individual,Western Cape,Paarl,2023-04-09,10684.13
80712,C080713,Karabo Naidoo,Individual,Western Cape,Paarl,2022-11-25,23396.75
80713,C080714,Precious Williams,Business,Kwazulu-Natal,Richards Bay,2021-06-16,3202.3
80714,C080715,Tshepo Jacobs,Individual,Gauteng,Pretoria,2019-11-13,29919.85
80715,C080716,Ayanda Ngcobo,Business,Gauteng,Sandton,2021-01-28,5780.16
80716,C080717,Themba Pillay,Individual,Eastern Cape,Gqeberha,2020-06-21,500.0
80717,C080718,Dumisani Mkhize,Individual,Eastern Cape,East London,2021-01-20,149002.3
80718,C080719,Nokuthula Naidoo,Individual,Gauteng,Centurion,2025-04-27,48034.56
80719,C080720,Mpho Pillay,Individual,Western Cape,Stellenbosch,2023-12-24,57161.39
80720,C080721,Lerato Mkhize,Individual,Eastern Cape,East London,2023-03-02,50934.67
80721,C080722,Bongani Mahlangu,Individual,Eastern Cape,Grahamstown,2023-05-01,16341.99
80722,C080723,Mpho Jacobs,Business,Eastern Cape,East London,2018-04-27,38348.47
80723,C080724,Lwazi Zulu,Individual,Gauteng,Soweto,2022-02-07,35801.74
80724,C080725,Ayanda Mkhize,Individual,Western Cape,Worcester,2020-09-27,5403.94
80725,C080726,Busisiwe Ngcobo,Individual,Western Cape,Stellenbosch,2021-01-19,64760.68
80726,C080727,Sipho Mkhize,Business,Gauteng,Soweto,2024-03-09,16166.43
80727,C080728,Kabelo Moyo,Individual,Kwazulu-Natal,Umhlanga,2018-11-25,16111.53
80728,C080729,Thabo Naidoo,Business,Western Cape,Paarl,2019-01-29,23044.42
80729,C080730,Ayanda Jacobs,Individual,Limpopo,Tzaneen,2018-08-06,7706.12
80730,C080731,Kagiso Mahlangu,Individual,Gauteng,Midrand,2024-09-14,19988.49
80731,C080732,Nomsa Khumalo,Enterprise,Western Cape,Bellville,2021-12-28,9450.77
80732,C080733,Themba Modise,Individual,Gauteng,Sandton,2025-10-11,15052.17
80733,C080734,Lerato Mthembu,Individual,Gauteng,Sandton,2018-04-27,3427.81
80734,C080735,Nokuthula Pillay,Business,Gauteng,Centurion,2026-03-15,34036.87
80735,C080736,Kagiso Khumalo,Individual,North West,Rustenburg,2023-04-06,9517.2
80736,C080737,Nandi Adams,Individual,Kwazulu-Natal,Umhlanga,2023-11-12,4684.82
80737,C080738,Tshepo Maseko,Business,Mpumalanga,Middelburg,2026-03-24,170489.74
80738,C080739,Busisiwe Dlamini,Individual,Free State,Kroonstad,2018-06-19,21740.18
80739,C080740,Mandla Khumalo,Individual,Western Cape,Cape Town,2020-03-01,4419.69
80740,C080741,Siyabonga Cele,Individual,Kwazulu-Natal,Pietermaritzburg,2024-12-08,3565.89
80741,C080742,Mandla Ngcobo,Individual,Western Cape,Bellville,2023-12-24,6415.85
80742,C080743,Nokuthula Khumalo,Individual,Western Cape,Paarl,2026-01-03,6277.51
80743,C080744,Sipho Pillay,Business,Northern Cape,Kimberley,2025-03-22,2681.12
80744,C080745,Amanda Nkosi,Business,Western Cape,Unknown,2018-10-30,9382.28
80745,C080746,Kabelo Botha,Individual,Gauteng,Pretoria,2024-03-25,112966.82
80746,C080747,Ayanda Zulu,Business,Gauteng,Pretoria,2020-09-22,9714.05
80747,C080748,Mandla Zulu,Individual,Free State,Bloemfontein,2022-07-18,6649.12
80748,C080749,Tshepo Jacobs,Individual,Eastern Cape,East London,2018-03-26,14318.85
80749,C080750,Karabo Molefe,Enterprise,Western Cape,Worcester,2025-11-19,2599.14
80750,C080751,Lindelwa Nkosi,Individual,Limpopo,Polokwane,2023-02-12,6418.93
80751,C080752,Sibusiso Mthembu,Individual,Kwazulu-Natal,Umhlanga,2026-01-10,20260.0
80752,C080753,Kabelo Molefe,Individual,Gauteng,Pretoria,2026-05-10,1585.63
80753,C080754,Siyabonga Ndlovu,Business,Gauteng,Centurion,2019-12-10,13289.09
80754,C080755,Bongani Mthembu,Individual,Gauteng,Centurion,2020-02-16,6859.57
80755,C080756,Tshepo Khumalo,Individual,Gauteng,Soweto,2023-09-07,5975.2
80756,C080757,Phumzile Naidoo,Individual,Gauteng,Sandton,2018-03-31,42712.74
80757,C080758,Sibusiso Jacobs,Individual,Western Cape,Stellenbosch,2023-03-14,17556.42
80758,C080759,Kabelo Mabena,Business,Eastern Cape,Gqeberha,2020-08-29,44168.43
80759,C080760,Thabo Ndlovu,Individual,North West,Mahikeng,2019-05-15,51051.39
80760,C080761,Amanda Moyo,Business,Gauteng,Midrand,2018-03-10,2707.58
80761,C080762,Kagiso Pillay,Individual,North West,Potchefstroom,2026-03-23,7716.4
80762,C080763,Lindelwa Van Wyk,Individual,Northern Cape,Kimberley,2021-01-18,72713.01
80763,C080764,Kagiso Van Wyk,Individual,Kwazulu-Natal,Richards Bay,2020-09-27,35686.49
80764,C080765,Precious Mahlangu,Individual,Kwazulu-Natal,Richards Bay,2019-09-07,39922.12
80765,C080766,Nomsa Mabena,Enterprise,Gauteng,Sandton,2025-12-23,14671.06
80766,C080767,Lwazi Ndlovu,Enterprise,Kwazulu-Natal,Richards Bay,2024-07-06,116141.81
80767,C080768,Kabelo Modise,Individual,Western Cape,Cape Town,2020-06-02,54137.2
80768,C080769,Bongani Moyo,Business,Gauteng,Sandton,2019-11-26,1787.58
80769,C080770,Nomsa Cele,Business,Northern Cape,Kuruman,2024-12-03,5078.88
80770,C080771,Nomsa Jacobs,Business,North West,Klerksdorp,2021-05-20,50357.56
80771,C080772,Nandi Cele,Individual,Free State,Welkom,2021-07-25,13673.83
80772,C080773,Siyabonga Mokoena,Individual,Western Cape,Stellenbosch,2025-08-26,16236.8
80773,C080774,Zanele Khumalo,Individual,North West,Klerksdorp,2022-06-21,35377.7
80774,C080775,Bongani Maseko,Individual,Kwazulu-Natal,Pietermaritzburg,2021-08-14,1972.55
80775,C080776,Lindelwa Pillay,Individual,Kwazulu-Natal,Pietermaritzburg,2018-08-26,96771.48
80776,C080777,Tshepo Mokoena,Business,Gauteng,Sandton,2022-07-01,3678.86
80777,C080778,Sipho Williams,Business,Gauteng,Johannesburg,2021-07-04,14987.29
80778,C080779,Zanele Modise,Individual,Western Cape,Bellville,2025-01-18,10402.98
80779,C080780,Lindelwa Mokoena,Individual,Kwazulu-Natal,Newcastle,2021-07-15,25467.4
80780,C080781,Lindelwa Nkosi,Individual,Kwazulu-Natal,Umhlanga,2023-06-11,4439.69
80781,C080782,Bongani Naidoo,Individual,Eastern Cape,Gqeberha,2022-08-09,15141.49
80782,C080783,Mpho Mokoena,Business,Gauteng,Soweto,2022-04-23,7428.79
80783,C080784,Ayanda Sithole,Business,Gauteng,Johannesburg,2023-11-15,4573.62
80784,C080785,Sipho Pillay,Enterprise,Western Cape,Bellville,2020-08-02,130851.28
80785,C080786,Sipho Moyo,Individual,Gauteng,Centurion,2021-02-20,4636.58
80786,C080787,Dumisani Maseko,Business,Kwazulu-Natal,Richards Bay,2024-07-27,134336.47
80787,C080788,Bongani Ndlovu,Business,Gauteng,Midrand,2022-12-11,19836.97
80788,C080789,Sibusiso Naidoo,Individual,Gauteng,Midrand,2020-03-03,2055.79
80789,C080790,Precious Sithole,Individual,Eastern Cape,Gqeberha,2025-05-18,51218.08
80790,C080791,Themba Molefe,Individual,Gauteng,Sandton,2023-04-06,45486.48
80791,C080792,Nomsa Sithole,Individual,Free State,Kroonstad,2019-10-25,13242.24
80792,C080793,Kabelo Moyo,Business,Eastern Cape,Gqeberha,2021-03-13,45999.71
80793,C080794,Themba Cele,Business,Northern Cape,Kimberley,2025-09-15,32376.94
80794,C080795,Kagiso Naidoo,Business,Eastern Cape,Grahamstown,2019-08-06,36336.57
80795,C080796,Themba Zulu,Individual,Gauteng,Johannesburg,2019-09-20,14419.33
80796,C080797,Phumzile Modise,Individual,Gauteng,Soweto,2022-01-27,6979.09
80797,C080798,Dumisani Nkosi,Individual,Western Cape,Paarl,2024-02-15,11842.27
80798,C080799,Nomsa Molefe,Individual,Western Cape,George,2024-01-25,22095.12
80799,C080800,Lindelwa Mahlangu,Individual,Gauteng,Midrand,2025-02-11,11633.2
80800,C080801,Ayanda Nkosi,Individual,North West,Potchefstroom,2020-04-19,4914.47
80801,C080802,Thabo Khumalo,Individual,Kwazulu-Natal,Newcastle,2023-11-30,19653.56
80802,C080803,Busisiwe Jacobs,Individual,Free State,Welkom,2023-02-07,17282.16
80803,C080804,Precious Khumalo,Individual,Western Cape,Worcester,2025-09-27,24915.92
80804,C080805,Themba Mokoena,Individual,Gauteng,Pretoria,2018-07-20,3939.35
80805,C080806,Thabo Maseko,Individual,Free State,Kroonstad,2023-04-18,53829.07
80806,C080807,Karabo Mthembu,Individual,Gauteng,Soweto,2021-11-06,28209.24
80807,C080808,Themba Mabena,Individual,Western Cape,Cape Town,2019-03-12,2825.29
80808,C080809,Lerato Modise,Individual,Kwazulu-Natal,Durban,2024-03-14,19205.29
80809,C080810,Sibusiso Williams,Individual,Kwazulu-Natal,Richards Bay,2022-01-18,35947.4
80810,C080811,Nomsa Van Wyk,Business,Western Cape,Stellenbosch,2026-06-12,5817.48
80811,C080812,Kabelo Mahlangu,Individual,North West,Klerksdorp,2026-02-07,44899.62
80812,C080813,Siyabonga Moyo,Individual,Gauteng,Sandton,2021-04-24,12960.2
80813,C080814,Themba Modise,Individual,Mpumalanga,Middelburg,2025-03-19,3304.71
80814,C080815,Sipho Sithole,Individual,Free State,Kroonstad,2018-06-04,29081.97
80815,C080816,Nokuthula Botha,Individual,Gauteng,Sandton,2020-12-13,42090.81
80816,C080817,Sibusiso Ndlovu,Enterprise,Kwazulu-Natal,Pietermaritzburg,2024-09-10,14303.01
80817,C080818,Kagiso Moyo,Individual,Gauteng,Soweto,2019-03-01,3989.17
80818,C080819,Siyabonga Zulu,Business,Limpopo,Thohoyandou,2020-10-13,21942.29
80819,C080820,Zanele Williams,Individual,Western Cape,Bellville,2023-02-20,10074.6
80820,C080821,Dumisani Molefe,Individual,Western Cape,George,2018-07-27,99817.52
80821,C080822,Mpho Adams,Individual,Eastern Cape,East London,2023-02-15,9264.49
80822,C080823,Sibusiso Williams,Individual,Mpumalanga,Middelburg,2023-06-19,69270.81
80823,C080824,Ayanda Naidoo,Business,Eastern Cape,East London,2019-12-08,24977.02
80824,C080825,Sibusiso Dlamini,Business,Mpumalanga,Nelspruit,2023-06-08,5981.31
80825,C080826,Amanda Botha,Individual,Western Cape,George,2023-10-27,11319.69
80826,C080827,Precious Modise,Business,Western Cape,Worcester,2024-05-13,13747.98
80827,C080828,Kabelo Zulu,Individual,North West,Klerksdorp,2019-06-24,12023.63
80828,C080829,Kabelo Moyo,Individual,Gauteng,Pretoria,2023-09-26,23393.97
80829,C080830,Sibusiso Ndlovu,Individual,Gauteng,Soweto,2023-08-12,16507.24
80830,C080831,Amanda Sithole,Individual,Gauteng,Pretoria,2021-12-09,69453.91
80831,C080832,Themba Mahlangu,Individual,Mpumalanga,Witbank,2020-04-01,61073.21
80832,C080833,Bongani Pillay,Individual,Gauteng,Sandton,2024-04-04,23564.31
80833,C080834,Nandi Williams,Individual,Gauteng,Sandton,2023-03-25,13647.59
80834,C080835,Lerato Botha,Individual,Western Cape,Paarl,2025-07-29,34041.95
80835,C080836,Precious Mthembu,Individual,Eastern Cape,Grahamstown,2023-04-15,69891.9
80836,C080837,Karabo Maseko,Business,Eastern Cape,Gqeberha,2024-10-18,104993.65
80837,C080838,Nokuthula Maseko,Individual,Kwazulu-Natal,Pietermaritzburg,2026-02-19,29205.44
80838,C080839,Bongani Mahlangu,Individual,Kwazulu-Natal,Pietermaritzburg,2025-09-06,16674.62
80839,C080840,Nomsa Mabena,Individual,Kwazulu-Natal,Newcastle,2023-09-25,61208.02
80840,C080841,Precious Naidoo,Business,Gauteng,Midrand,2023-03-03,8931.9
80841,C080842,Nandi Botha,Individual,Kwazulu-Natal,Richards Bay,2019-11-06,71803.53
80842,C080843,Kabelo Mahlangu,Individual,Kwazulu-Natal,Durban,2020-07-18,6443.03
80843,C080844,Lindelwa Mabena,Individual,Free State,Welkom,2020-12-02,38337.7
80844,C080845,Kabelo Jacobs,Enterprise,Eastern Cape,East London,2019-08-14,10380.19
80845,C080846,Nandi Van Wyk,Individual,Mpumalanga,Middelburg,2018-07-12,12858.16
80846,C080847,Precious Zulu,Business,Mpumalanga,Nelspruit,2021-03-26,3838.87
80847,C080848,Sipho Moyo,Individual,Kwazulu-Natal,Durban,2021-03-04,9129.65
80848,C080849,Nomsa Van Wyk,Individual,Gauteng,Johannesburg,2024-04-28,48623.26
80849,C080850,Zanele Botha,Individual,Free State,Kroonstad,2019-12-02,6113.33
80850,C080851,Zanele Naidoo,Individual,Kwazulu-Natal,Durban,2018-12-05,37655.97
80851,C080852,Karabo Maseko,Individual,Kwazulu-Natal,Pietermaritzburg,2020-02-02,55952.14
80852,C080853,Mpho Williams,Business,Northern Cape,Upington,2021-10-15,28204.79
80853,C080854,Dumisani Botha,Individual,Limpopo,Tzaneen,2026-03-05,23465.49
80854,C080855,Amanda Mthembu,Business,Gauteng,Midrand,2019-05-18,53204.02
80855,C080856,Kabelo Ngcobo,Individual,Kwazulu-Natal,Richards Bay,2026-02-18,7418.55
80856,C080857,Nandi Van Wyk,Individual,Eastern Cape,East London,2025-12-19,8552.32
80857,C080858,Kagiso Mahlangu,Business,Gauteng,Sandton,2025-12-30,7586.75
80858,C080859,Themba Sithole,Individual,Limpopo,Tzaneen,2024-05-17,30753.99
80859,C080860,Amanda Mkhize,Enterprise,Gauteng,Johannesburg,2022-03-09,3209.71
80860,C080861,Nokuthula Williams,Individual,Gauteng,Pretoria,2019-01-30,20071.93
80861,C080862,Kagiso Mokoena,Individual,Western Cape,Paarl,2025-09-08,500.0
80862,C080863,Dumisani Pillay,Individual,Eastern Cape,Grahamstown,2020-07-04,21343.81
80863,C080864,Themba Ngcobo,Individual,Gauteng,Johannesburg,2024-04-30,126261.63
80864,C080865,Lwazi Modise,Individual,Gauteng,Midrand,2024-02-21,88424.16
80865,C080866,Ayanda Khumalo,Individual,Gauteng,Midrand,2022-06-03,14944.89
80866,C080867,Zanele Ndlovu,Business,Free State,Welkom,2020-12-12,16220.74
80867,C080868,Nandi Zulu,Business,Western Cape,Bellville,2021-12-15,18910.9
80868,C080869,Mpho Modise,Individual,Kwazulu-Natal,Umhlanga,2026-05-08,11148.91
80869,C080870,Precious Jacobs,Business,Gauteng,Centurion,2019-06-02,9605.19
80870,C080871,Lwazi Ngcobo,Individual,Gauteng,Midrand,2024-02-19,15294.57
80871,C080872,Dumisani Ndlovu,Individual,Gauteng,Soweto,2023-09-02,28998.59
80872,C080873,Nandi Naidoo,Individual,Eastern Cape,Gqeberha,2021-10-05,1635.48
80873,C080874,Tshepo Modise,Individual,Western Cape,George,2025-10-02,6300.04
80874,C080875,Siyabonga Williams,Business,Kwazulu-Natal,Richards Bay,2021-07-27,9122.1
80875,C080876,Phumzile Ndlovu,Enterprise,Kwazulu-Natal,Durban,2020-09-22,29386.93
80876,C080877,Lindelwa Van Wyk,Individual,Gauteng,Johannesburg,2022-11-04,16732.48
80877,C080878,Lwazi Nkosi,Individual,Western Cape,Bellville,2018-01-18,24421.61
80878,C080879,Busisiwe Botha,Individual,Gauteng,Soweto,2020-06-26,4240.16
80879,C080880,Lerato Modise,Individual,Limpopo,Thohoyandou,2019-08-29,7121.48
80880,C080881,Lwazi Mahlangu,Business,Eastern Cape,Grahamstown,2023-12-25,5151.04
80881,C080882,Dumisani Van Wyk,Enterprise,Mpumalanga,Middelburg,2021-05-13,74858.66
80882,C080883,Thabo Naidoo,Individual,Gauteng,Midrand,2023-07-23,93980.45
80883,C080884,Sibusiso Mthembu,Business,Kwazulu-Natal,Pietermaritzburg,2025-01-04,1467.4
80884,C080885,Lerato Sithole,Individual,Gauteng,Soweto,2021-02-08,2860.17
80885,C080886,Busisiwe Van Wyk,Individual,Western Cape,Bellville,2019-02-18,20188.72
80886,C080887,Siyabonga Sithole,Enterprise,Limpopo,Thohoyandou,2023-04-04,1703.15
80887,C080888,Lerato Van Wyk,Individual,Kwazulu-Natal,Newcastle,2026-01-29,7470.4
80888,C080889,Nomsa Ngcobo,Individual,Gauteng,Midrand,2021-09-05,27318.74
80889,C080890,Nokuthula Cele,Individual,Gauteng,Pretoria,2020-05-14,7692.42
80890,C080891,Lwazi Moyo,Business,Western Cape,Stellenbosch,2024-06-21,9876.5
80891,C080892,Thabo Van Wyk,Enterprise,North West,Potchefstroom,2018-07-10,28171.95
80892,C080893,Sipho Van Wyk,Individual,Gauteng,Johannesburg,2026-06-16,5081.74
80893,C080894,Kabelo Cele,Individual,Kwazulu-Natal,Durban,2018-04-04,53264.37
80894,C080895,Phumzile Pillay,Business,Limpopo,Thohoyandou,2019-05-17,12819.78
80895,C080896,Ayanda Khumalo,Individual,Western Cape,Worcester,2020-06-04,11664.04
80896,C080897,Nandi Maseko,Individual,Gauteng,Midrand,2021-08-04,45316.56
80897,C080898,Ayanda Molefe,Individual,Western Cape,Worcester,2021-08-01,14766.51
80898,C080899,Themba Dlamini,Individual,Western Cape,Paarl,2020-10-18,4616.01
80899,C080900,Mandla Zulu,Business,Gauteng,Centurion,2022-10-19,4783.54
80900,C080901,Siyabonga Zulu,Individual,Mpumalanga,Nelspruit,2019-03-21,70627.06
80901,C080902,Zanele Mahlangu,Business,Limpopo,Polokwane,2018-05-28,36292.65
80902,C080903,Lindelwa Mokoena,Individual,Eastern Cape,Gqeberha,2023-11-26,13396.76
80903,C080904,Lwazi Adams,Business,Kwazulu-Natal,Richards Bay,2021-11-03,2505.17
80904,C080905,Kabelo Khumalo,Individual,Northern Cape,Kuruman,2021-04-24,3547.32
80905,C080906,Kagiso Molefe,Individual,Kwazulu-Natal,Richards Bay,2023-05-09,31012.47
80906,C080907,Kabelo Williams,Enterprise,Kwazulu-Natal,Newcastle,2023-10-14,3538.37
80907,C080908,Lwazi Adams,Individual,Kwazulu-Natal,Umhlanga,2021-12-26,22593.91
80908,C080909,Phumzile Moyo,Business,Western Cape,Stellenbosch,2020-11-25,12070.27
80909,C080910,Nandi Mkhize,Individual,Limpopo,Polokwane,2020-05-25,7316.58
80910,C080911,Lindelwa Nkosi,Individual,Eastern Cape,Mthatha,2023-09-04,25867.62
80911,C080912,Lerato Naidoo,Individual,Gauteng,Johannesburg,2023-08-27,2081.71
80912,C080913,Mpho Mthembu,Individual,Kwazulu-Natal,Richards Bay,2025-05-27,6308.1
80913,C080914,Busisiwe Adams,Individual,Gauteng,Johannesburg,2022-07-13,30589.15
80914,C080915,Themba Ngcobo,Individual,Eastern Cape,Mthatha,2019-04-30,13463.89
80915,C080916,Nomsa Williams,Individual,Western Cape,Paarl,2025-09-08,17304.04
80916,C080917,Thabo Nkosi,Individual,Gauteng,Sandton,2020-06-27,2135.2
80917,C080918,Mandla Sithole,Individual,Western Cape,Unknown,2021-11-28,19559.76
80918,C080919,Lwazi Mahlangu,Individual,Free State,Bloemfontein,2023-02-25,1459.29
80919,C080920,Siyabonga Jacobs,Individual,Gauteng,Soweto,2018-08-15,20601.63
80920,C080921,Ayanda Pillay,Business,Kwazulu-Natal,Durban,2022-01-30,28457.13
80921,C080922,Nandi Ndlovu,Individual,Gauteng,Pretoria,2018-04-08,1886.29
80922,C080923,Thabo Maseko,Individual,Kwazulu-Natal,Richards Bay,2021-09-03,91020.96
80923,C080924,Busisiwe Williams,Individual,Gauteng,Soweto,2022-07-24,65126.32
80924,C080925,Themba Botha,Individual,Free State,Kroonstad,2018-07-13,14022.24
80925,C080926,Kagiso Williams,Individual,Northern Cape,Kimberley,2020-03-21,14676.07
80926,C080927,Siyabonga Mahlangu,Business,Limpopo,Thohoyandou,2019-12-07,19602.26
80927,C080928,Karabo Moyo,Individual,Gauteng,Johannesburg,2025-11-12,9302.2
80928,C080929,Mpho Williams,Individual,Gauteng,Soweto,2019-12-04,3323.81
80929,C080930,Bongani Mokoena,Business,Gauteng,Johannesburg,2020-09-21,4381.3
80930,C080931,Lerato Nkosi,Individual,Western Cape,Cape Town,2026-02-21,4336.96
80931,C080932,Karabo Khumalo,Individual,Gauteng,Centurion,2025-06-27,12132.38
80932,C080933,Zanele Williams,Individual,Free State,Welkom,2021-03-26,8018.3
80933,C080934,Ayanda Modise,Business,Gauteng,Johannesburg,2019-01-09,72712.93
80934,C080935,Nokuthula Williams,Individual,Gauteng,Johannesburg,2024-09-12,19056.39
80935,C080936,Precious Mahlangu,Individual,Eastern Cape,Gqeberha,2026-06-26,8383.45
80936,C080937,Lerato Maseko,Business,Northern Cape,Upington,2026-05-22,25980.28
80937,C080938,Sipho Naidoo,Individual,Kwazulu-Natal,Durban,2018-09-05,12540.07
80938,C080939,Nandi Sithole,Individual,Limpopo,Tzaneen,2020-08-28,8119.4
80939,C080940,Phumzile Modise,Individual,Mpumalanga,Witbank,2026-01-25,6660.67
80940,C080941,Sipho Mabena,Individual,Kwazulu-Natal,Pietermaritzburg,2020-04-26,4099.03
80941,C080942,Bongani Jacobs,Individual,Eastern Cape,Grahamstown,2021-01-16,9597.25
80942,C080943,Zanele Mkhize,Individual,Limpopo,Polokwane,2025-07-16,25922.2
80943,C080944,Tshepo Nkosi,Individual,Gauteng,Midrand,2022-07-09,1081.97
80944,C080945,Kagiso Adams,Individual,Gauteng,Johannesburg,2022-10-20,7802.01
80945,C080946,Themba Khumalo,Enterprise,Kwazulu-Natal,Newcastle,2018-04-29,34410.76
80946,C080947,Mandla Ngcobo,Business,Free State,Welkom,2026-02-21,70350.3
80947,C080948,Thabo Mahlangu,Individual,Gauteng,Centurion,2020-08-13,99571.39
80948,C080949,Zanele Van Wyk,Individual,Limpopo,Thohoyandou,2021-08-24,24065.76
80949,C080950,Lerato Jacobs,Individual,Northern Cape,Kimberley,2024-07-09,11465.75
